17.78,24.71,1,Adam
-8.79,5.42,1,Eva
6.15,17.40,1,Eva
-3.11,9.72,1,Eva
27.67,19.55,1,Eva
11.96,-0.53,1,Adam
9.38,5.58,1,Adam
-1.32,20.54,1,Adam
19.12,13.98,1,Eva
6.96,-4.96,1,Adam
-4.02,9.29,1,Adam
0.82,-0.48,1,Eva
-9.95,6.73,1,Eva
29.15,10.26,1,Adam
18.35,10.77,1,Adam
-3.93,2.38,1,Eva
-8.22,18.80,1,Eva
23.31,24.83,1,Eva
0.84,3.95,1,Adam
3.08,19.34,1,Adam
-9.29,16.45,1,Eva
11.46,4.19,1,Eva
5.26,4.59,1,Adam
-4.54,17.48,1,Eva
27.64,6.67,1,Eva
-0.14,10.62,1,Eva
-0.70,24.27,1,Eva
27.75,2.54,1,Adam
